Biar apa sih lu berantem sama pacar lu didepan orang orang? Biar satu dunia tau kah?,anger,1
"""Dear self, sptus asa apakah kamu?""",sad,5
"""Lelah berharap pada ketidakpastian,ingatkan aku saat ingin berhenti""",sad,5
Pacar gue marah2 mulu kerjaanya,anger,1
Pengen pacaran sama m yg seiman deh (kristen/katolik) :'),joy class,3
"""Good bye jaime, tyrion, cersei, bronn, podrick, podrick, jon snow, tormund, sansa and arya stark etc! Thank you for entertaining me for almost 8 years. """,joy class,3
ibarat besar pasak daripada tiang akutuh,netral,
mau dandan sebagus apapun kalo udh naik kereta lecek lagi,sad,5
"""Buat cewe, risi kaga sih klo baju yg lo pake selalu diatur2 sama cowo lu?""",netral,
"""Kuliah jam 1, belum beres2, belum siap2, masih aja rebahan dari jam 8""",joy class,3
Aplikasi zenius lagi error ya? Kok punya gue gabisa play videonya,sad,5
"""Jadi w F, rambut w skrng sepunggung. Nah tipe rambut w itu lurus( yg gk perlu samsek catok), trus klo diberantakin gmna pun, pasti blik lagi. Kra2 ptong sepundak bgus gk?""",netral,
"""baru banguuuunnnn, sayang kangeeeeennnnnnn""",love,4
"""Ah payah ah anak tell jaman sekarang apalagi yg masih sma pada """"kaku"""" """,sad,5
Dijadiin baby sugar selama 3 bulan. a thread.,netral,
Ramalan zodiak hari ini.......,netral,
Anjjjjjjj. Lagi kesel ama dokter,anger,1
Susu **** harganya brp ya,netral,
"""Gw blm pernah makan di richeese, tp lg pengen aja makan disana musti bawa budget brp? Tp gw gasuka pedes kira2 yg enak pesen apa? Kalo bisa kasih tau harganya juga ya:))""",netral,
Semoga diliburkan tgl 22-23,joy class,3
Entah knp suka aja gitu liat f pake seragam sma yg crop gitu deh gak paham pokoknya yg sexy gimna gitu ehmmm,joy class,3
Tulus lagu2nya banyak juga ya curhatan tentang dirinya,netral,
Yuk chatan F yang ga clean M22,joy class,3
Salah ga sih chatan sama 4 cowo? Gue single tp nya,netral,
gatau kenapa suka aja gitu suka foto nudes hahaa,joy class,3
"""yaAllah minggu w test 2x, utbk sama swasta, tapi baru buka ruang guru udh di close lagi. wkwkwk tolong deh malah buka tell-_-""",sad,5
"""Aaaa, Abaaanngg. Ajaklah adek pulang, sudah bosan rasanya di tanah jaoh""",sad,5
"""Apakah aku jatuh cinta apa hanya nafsu semata, aku bingung :(""",confused,
"""F chatan di line yuk, m20""",joy class,3
Libar libur libar libur tgl 22 emg kenapasi? Gaada ngaruhnya perasaan sama idup:( malah gue uas wwkwkwk,anger,1
Tolong ini ada apa dengan tanggal 22?;(,confused,
Rek mangkat ngan sare lila teuing jadi teu ngareunah awak euy.,netral,
be the nopal to my cute girl,joy class,3
"""Saya di sini sampai jam 1 kok mbak, ini diperbaiki dulu nanti balik lagi. 10 menit kemudian....menghilang lagi.""",sad,5
Pengen chat sama orang yang asyik,joy class,3
"""Tgl 22 masyarakat serentak akan mempraktekkan kegunaan kedua tangannya masing2 ,sabi nih??????""",joy class,3
OMG 7 hari lagi pengumuman??,fear,2
"""HADEH, SIANG SIANG NONTON BEGONOAN, PARAH BENER GUE""",anger,1
Bintang emon manis bgt knp ya,joy class,3
Pengen pacaran sama m yg seiman deh (kristen/katolik) :'),joy class,3
Yuk chatan F yang ga clean M22,joy class,3
Chat yuk hehe gabut f19 .no move,joy class,3
Kuharap tanggal 22 benar cair :(,sad,5
"""Jujur ngobrol sama orng yg ga se frekuensi tu susah bre, udah kayak radio (ngobrol satu arah) dia cmn bales wkwkkw hahaha apaan si bngst""",sad,5
berasa besok bakal ada the purge dah.,netral,
"""Laki yg suka ndusel itu bukan berarti clingy, psycho, haus afeksi/ngebet cari pacar. Krn ndusel sm partner yg tepat + talk about """"how's ur day"""" itu obat lelah terbaik :)""",joy class,3
ada cogan ga ya disini......,netral,
Prefer ngetik yawla apa yawlo? *ygpakekata2iniaja* -f,netral,
"""Kan gua minus 10 sama 14 dan ada silinder nya ya. Nah, niat nya tuh gua mau pake softlens minus 10 dua duanya. Trs pake kacamata juga, tapi cuma silinder sm minus 4 -c-""",netral,
ngantuk bangettttt yaAllah,sad,5
Gue heran yaaa suka banget nonton horor horor gtuu yang horor experience gtu seru sih... ada yang tau channel serem kaya gini lagi ?,joy class,3
"""Mau saranin buat banyak"""" beribadah tapi takut dibilang sok agamis :(""",sad,5
Mas kangen dek. Salam untuk keluarga ya.,sad,5
Meni ingin telur gulung:(((((,sad,5
Gua udah move gt sama anon trs waktu itu fc. Seru gituuu bgt malah. Beberapa kali minta vc guanya gamau jd chat terakhir gua di read doang wkwk,joy class,3
Gua lagi coba pake whisper nih,netral,
"""It's just a perfect day, with all the sadness and sorrow. It's a perfect day, like you can't ruin this day anymore. It's a perfect day, and here i am alone with my shadow.""",sad,5
Ini ga ada yg tertarik TOG dijadiin anime apa ya?,netral,
Buka pake bensu enak kali ya,joy class,3
Mana nih paketan gw belum ada yang nyampe :(,sad,5
disini ada gak f yang pernah dijadiin sugarbaby trus tiba2 di akhir dimintain laporan LPJ?,netral,
"""Gak sombong, tapi bener gua goodlook. Cht aja si kalo mau, clean tapi. Lagi gabut gua-F""",joy class,3
Todd or qna? Anyoneeeee -m21,netral,
"""Percintaan lintas negara, memang gak mungkin. Gak. Itu emang gak mungkin bisa.""",netral,
"""Sebagai pihak yang tidak ingin mengakui kekalahannya, dia sangat barbar""",anger,1
"""jadi gini ya rasanya, ngakak gak berhenti-berhenti woy ??""",joy class,3
F nearby pacaran yuuk haha. M20 here,joy class,3
"""Se-apatis nya raditya dika tapi dia bisa melakukan apapun yg bahkan dia sendiri jijiq demi membahagiakan orang yg dia cintai,kalau kamu gimana?""",netral,
"""Bahkan di kantor, godaan bu bos sexxyyy kalah dengan meja yang buat tidur sambil duduk""",joy class,3
Kok kangen pake bbm yaaa,sad,5
"""Temen gue pamer punya jam DW, pamernya secara halus. Ngelurusin tangan didepan gue biar jamnya keliatan ke gue, ehh abis itu gue sentil kacanya. Langsung dielus-elus""",joy class,3
Nggak pernah peduli sama F yang ngaku atau ributin perkara cantik/good look. Gue ke sini nggak nyari pacar soalnya haha. Nyari iseng sama sharing aja. M,sad,5
"""QnA yuuu, ..............f22""",joy class,3
"""Buat cowo, misalnya kalian selingkuh, tapi udah putus sama selingkuhan itu, pacar masih ada, kira2 apa yang membuat kalian sakit hati?""",netral,
Linkin park - Waiting for the end,netral,
"""Cuy tolong lah massa update """"seneg liat f pake seragam sma di report sampe kena benned 1 bulan kan sayang chatan yg blm.move""",joy class,3
Ada yg pake printer hp ??,netral,
"""mantan aku ngajak balikan tapi posisinya dia udah punya cewe tapi katanya dia bakal udahan sama cewenya itu, aku udh blg buat mikrin perasaan cewenya,aku jahat ga sih? """,confused,
"""F chatan kuy di line, m20. Sepi:(""",sad,5
"""Kalo misal ig kita diblock tapi kirim dm ke dia, sampe gak dm nya? Terus kalo dibuka block nya bakal sampe gak? """,netral,
Batal ga si kalo cees hehe,joy class,3
"""Hi, ciwik ciwik! Kita ngobrolin masa depan kayak karir, life goals, keluarga, etc. Let's have a deep convo, shall we? Don't worry, I'm female, too.""",joy class,3
Imagine all the people sharing all the world yuhuu huuuu,joy class,3
Pengen jd coffee blogger :(,sad,5
"""Hi, mau tanya sama f disini. lebih suka cowo keker atau cowo lembek, atau gak keker tapi berisi gtuuu. kasih pendapat kalian ya""",netral,
"""Sempurna dalam ketidaksempurnaan dirimu, yang begitu indah & cantik meski hanya berlalu kau mampu menghentikan waktu. Nona, boleh aku mengenal lebih dr parasmu? M""",joy class,3
Pengen jago bahasa Inggris di mulai dari mana ya -f,netral,
"""dari yg marah2 sampe ujung2nya bilang """"babe aku kangen"""". bipolar abis jd laki-_-""",anger,1
Indihome sucks really bad,anger,1
enak ga sih jadi barista?,netral,
Tiap bangun tidur badan gue pasti panas kenapa ya,confused,
A whole new world......,joy class,3
Enak gak sih punya kenalan artis :( jd pengen,sad,5
Ads yg mau fc/fr? M19.....,netral,
"""Punten mau nanya, lowkey artinya apaan""",netral,
Itu laptop kenapa tibatiba gabisa buat play film/video ya ?,netral,
I can show you the world.,joy class,3
F followan ig yuk. Nanti drop id nya di dm. M23,joy class,3
"""Sadarkan aku Tuhan, dia bukan milikku""",sad,5
gais pkl aku ngebetein ddddd tp aku suka gmn dong :(,anger,1
Kok kalian bs sih baper cuma gara2 chattan. Blom juga ketemu.,confused,
Adaa f yang lagi di apart?,netral,
"""Hi cowok, prefer cewek yang nada suaranya tinggi atau cewek yang nada suaranya rendah?""",netral,
Now playing Nidji - Hapus Akun,sad,5
Ini gua kerja udah kaya lagunya armada. Bedanya kalo gua pergi pagi pulang 5bulan kemudian??,sad,5
Ada F curvy & short hair di sini? M22,joy class,3
aku mah anaknya demen bikin planning trs dibayangin gt,joy class,3
"""Gimana biar ngambek gak ketauan deh? Gue kalo ngambek keliatan banget dari typing, soalnya gue berubah jadi mager ngetik panjang2 haha.""",sad,5
Meleleh mas baca puisinya yang tadi,joy class,3
"""Gua nanti mudiknya naek motor biar bisa srobot sana srobot sini, cewek strong kuy""",joy class,3
Pengen punya partner. M Bandung,sad,5
Kangen dimanjain sm mas-mas anon :( huhu,sad,5
Sini kalian chat ngabodor nanaonan kek ku butuh hiburan pusing bgt monang?? ep,sad,5
"""Gua nanti mudiknya naek motor biar bisa srobot sana srobot sini, cewek strong ya gini cuy""",joy class,3
"""F chatan di line kuy, m20""",joy class,3
Itu para wanita disini yang 24 tahun keatas pada gak laku kenapa ? Ibarat brosur konten nya kurang.,netral,
"""Parasmu yang bagaikan piring melamin retak, membuatku ingin mencurahkan segala isi bungkusan soto keatas wajahmu.""",joy class,3
Break kerja bentar. Ngayal babu yok. Cleanchat kok -M25,joy class,3
Kenapa sih pada takut sama tanggal 22 mei lusa?,netral,
Eh eh eh kok hidup gue sepi gini sih:(,sad,5
Masa lalu jangan diungkit-ungkit jangan. Kisah lama jangan dibawa-bawa jangan. Ingat baiknya lupakan buruknya~ anjay ?? wkwk igun-maukawin trend1,joy class,3
"""Pengen dpt temen chattan yg asyik dan awet, F""",netral,
"""Halo cowo, kln suka cewe yg •anu nya gede tapi pendek atau •yang tinggi tapi tepos??""",netral,
Ost tanggal 22: The Cranberries - Zombie,joy class,3
"""Gara2 ke typo an lo, gw sekarang jd tau yang gw ketemu anon beberapa kali itu trnyata itu lo juga, anonku. Wkwk ngakak""",joy class,3
"""Eh chatan yuk wkwk, f17.""",joy class,3
Kapan ya Iqbal jd jodoh akuu.. ???? -f18,sad,5
Ost pemilu 2019: Radiohead - No Surprises,netral,
FINAL EPISODE OF GOT WOIIIIJJJJJJJIIII!!1!1!1!1!!!,joy class,3
Ost tanggal 22 : Neng setasiun balapan,netral,
Chat yuk f yang ga clean M22,joy class,3
Lagi puasa dibawa mikir jadinya naik asam lambung ??,sad,5
"""td kan gue abis nonton film EL, eh ko jd pengen hehehe f17""",joy class,3
Kesepian bgt sih gua.. Bentar2 cek handphone liat ada chat atau ngga.. Kalo ga ada yg chat gelisah. Kenalan sm bnyk anon biar makin banyak yg chat.. Ya allah. Sedih :(,sad,5
RECOMMEND FILM YANG BASED ON TRUE STORY DONG GAIS. DAN EMANG BENERAN BAGUS. THANK YOU. LUV??,joy class,3
Kenapa susah rasanya menahan rasa padamu,love,4
"""Sedang mood banget bacain thread2 horor. Dan ada satu yg menarik perhatian.. salut sih sama mas ini, explore2 tempat sendirian tanpa editing dan drama apapun""",joy class,3
Selamat pagi menjelang siang adek2.. m29,joy class,3
Kamu cowok tinggi lebih milih pasangan yang pendek atau tinggi juga??,netral,
Kalo boleh milih artis yg pengen dijadiin pasangan kalian siapa guys? Gue agnes monica ... wkwk kayaknya seru tuh. tp udah jarang muncul ya doi,joy class,3
Ada yg mau tlponan jam 9 WIB malam ini?,netral,
ada yg suka nonton grey's anatomy tidakk?,joy class,3
Kalian dulu lahir normal atau caesar?,netral,
Ost tanggal 22: Critical Acclaim,netral,
"""kenapa cewe kalo engass suka maksa sih, kita ldr, tiket pesawat mahal baby, lama2 bokek gue""",sad,5
"""Nonton John wick yukkkk, depok""",joy class,3
"""Skrg hode smkn didukung sm fitur terbaru dr snapchat, ati2 jgnnsampe ketipu ges""",anger,1
"""Ada yg mau kenalan sm adek gue ga? umur 15 cewek, receh orgnya. """,netral,
Anak SMP SMA jaman sekarang ngapa pada semok2 yak hadeh,joy class,3
semenjak pindah ke nangor gue jd buluk bgt anjir,anger,1
H-10 ketemu kamuu?? semogaa Allah mengizinkan??,joy class,3
"""Bukannya gamau chatan sama sesama f di anon sih tapi w males aja ntar kek waktu itu chat anon trs temenan trs doi menyatakan perasaan trs ngejar"""" ampe nangis kejer. Mls""",sad,5
Iya maaf aku orang nya emang freak sekali,sad,5
Kalo mau damai tgl 22 kasih sekandal bkkp pasti bersatu,joy class,3
"""kata seseirang disini cowo mah selalu liat dari fisik, sumpah yak kalo dia yang ngomong barannya atletis sih gapapa nah ini badan lu juga ga bagus2 amat ngomong gitu""",anger,1
"""Aku suka sama mas, tapi hari ini h-19 masnya selesai kontrak :"""" aku kudu piye?""",sad,5
Saat gebetan lu. Cuma ngeread chatan lu. Apakah lu harus chat ulang dia ? Cuma nanya kabar sih,netral,
Ada yg mau telponan nanti malem jam 10 W.I.B ?,netral,
Minder akutu kalo sama cewek tinggi :(,sad,
Gua mau jilat bagian dalem flatshoes cewek deh. Keknya seru,joy class,3
"""Ngantuk bat ngantuk. Ya Allah, gusti nu agung :(((""",sad,5
"""Mas mas dengan typing ganteng, tunjukkan pesonamuuu~""",joy class,3
Kln suka film genre apa ges? Judul film favorit kln apa? Gabut nih mau nonton film tapi bingung,confused,
Jadwal bioskop minggu ini apa,netral,
The moment. Ruk kong rao,netral,
Pria liat fisik wajar karena kalian wanita akan di dampingi dan di pimpin... Orang hidup di dunia berekspektasi boleh ... Kalo mau cantik di akherat which blm tntu msk,sad,5
bosen amat w kalo dikantor gaada kerjaan,sad,5
10 menit lagi jeng jeng jeng,joy class,3
"""Dimana kamu saat aku mau,apa kau juga memikirkan aku""",sad,5
Kalian cewek apa cowok??,netral,
Makan apa yah enaknyaaaaa,confused,
Gue heran yaa... gue ngeliat cewe pasti dari tumitnya terus bisa keliatan dia orang yang suka bersih bersih apa engga ??,netral,
Ku mau nonton aladdin:(((,sad,5
emang semakin lama idup tuh kudu makin terbiasa ya sm yg namanya penolakan,sad,5
"""recommend film barat dong, genre apa aja """,joy class,3
"""ey ni gaada yg mau ngisi room chat w, terakhir chat sama anon sini 4 bulan lalu kwkwkwk""",sad,5
Hari ini izin gamasuk magang buat ngerjain tugas kuliah wkwkw pusing bener dari sabtu tidurnya kurang,sad,5
"""Gue ga deket ama kaka gue, tapi ternyata gue ketemu dia di tell. Dan dia cerita semuanya, dan dia ga tau gue adiknya""",sad,5
jam segini perut aq sudah perih,sad,5
"""Kwetiaw pedes manis + balungan + kulit, mantulll""",joy class,3
"""WOI YG NGELUDAH DISEMBARANG TEMPAT, LIAT SEKITARNYA DONG""",anger,1
Percuma typing ganteng tp bahasannya itu2 aja :((,sad,5
Menurut kalian apa yg terjadi ditanggal 22 besok?,netral,
"""GODAAN AMAT LIAT IG, TAU TAU ADA CEWEK PAKE LEGGING KETAT JOGET JOGET ??????""",joy class,3
Aku baru selesai uas kalkulus gaesss?????? habis digerumutin cacing,joy class,3
"""Waktu itu dia malmingnya nonton bioskop,gue cuma oh aja. Kira-kira cowo kalo nonton bioskop pas malming mungkin ga bareng cowo juga?""",netral,
Sedang berada di titik dimana di titik berada di titik dimana di titik berada dimana,confused,
Tukeran id line yuk? Siapa berani???? M23,netral,
"""Chat sama org disini terus dia kayak mau bahas GOT gitu, ters kan gue gak tau. Dia nanya gua gak ngikutin, gue jawab egak. Terus gak dia dibales eh dienchat. Lah knp dah?""",confused,
"""gue nemu 1 orang yang bisa diajak chat,fc,meet gtu aja dahh bersyukur gue... """,joy class,3
Hey anon2ku yg udah di ec :( kaki ane yg habis op kemaren udah berangsur membaik. Makasih yang sempat nemenin yah pas gabut2nya nunggu dokter ;)),joy class,3
WOILAH sepi amat chat gue,sad,5
"""Ada orang cikarang? Atau lebih tepatnya jababeka? Chat dong, mau nanya gua.m23""",netral,
Am i the only one yang berfikiran kalo typing itu menentukan banget attitude dan cara berfikir seseorang?,netral,
"""Mau mulai belajar buay persiapan sbmptn, tapi bingung mulainya dari mana:(""",sad,5
Gue lagi suka masa ama kata edan wkwkw edan kan?,joy class,3
"""masalah desas desus tanggal 22, gimana tanggepan kalian? apa kalian percaya terus udah nyiapin bahan2 makanan gtgt atau bodoamat?""",netral,
"""Kalo kata abangku, cobaan mau nikah tu ada aja. Menurut kalian yang sudah nikah setuju atau tidak setuju? """,netral,
Kalau kita dua bulan kerja di tmpt swasta apakah mendapat thr?,netral,
"""F chatan di line kuy, m20 nihh""",joy class,3
Teknik infotmatika / sistem informasi? Kalian pilih yg mana?,netral,
Too many psycho di dunia per-anonan. SEREM,fear,2
Kepegadaian dilihatin bapak2 hehe. duit abis pak belom dpet uit THR huehe,joy class,3
Siapa disini yg punya saudara kandung lebih dr 5 orang?,netral,
Kamu pendengar yang baik tapi hati kamu sepertinya belum untukku,sad,5
"""Eh tadi Ada yg ke ec, gara2 sinyal dah kayaknya, roomnya kosong eh gw ikutan ec """,sad,5
"""Cht yuk f sampe awet hahaha,m19""",joy class,3
"""lidah gw kurang cocok kl makan di warteg gitu,trs gw lebih milih makan bayar agak mahal tp enak drpd murah tp kurang cocok sama gw. temen2 gw blg gw boros. salah ya emg?""",sad,5
"""Astaghfirullahhh kenapa sih ngutang itu nikmat sampe gak berasa udah mau sejuta lagi?? napas sehari ngelunasin yg kemarin udah nambah lagi aja, dasar guaaa????""",sad,5
"""f yg goodlook bisa chat mungkin, m 20 here""",joy class,3
"""Tingkat kekerenan seseorang kadang keliatan dari cara typing, pemilihan film dan musik favoritenya. Kadang. ??""",joy class,3
Lo tipe org yg gamau nyusahin temen samsek kecuali kepepet atau nyusahin temen selagi bisa? :v,netral,
"""Nanya dong, yang cowok pernah baper gak sama anon?""",netral,
Ada f gdlook? Gue m gdlook ga bs sama cwek jelek dan miskin. Chat dulu kalo ccok lgsg move video call.,joy class,3
Cewe yang PC : kalo gue cowo gimana? It's not funny at all. Really,anger,1
Pikiran gw kadang gak bisa lurus2 amat. Apa ini gejala sakit jiwa?,netral,
"""buka explore IG, liat tasty, tulisannya: HOW TO MAKE TRADITIONAL ISRAELI FOOD, udah serius nonton, baru sadar isinya NOTHING, sarkas nih tasty, tumben ??????""",joy class,3
Cewe kalo putih putih kaya cina gitu cantik ga sih? Kadang minder loh sama yg kulitnya eksotis cokelat gitu:(,sad,5
F ada yg dengerin kurosuke?,netral,
AGHH BETA SONDE KUAT HAHAHAHAHAHA,anger,1
700 juta dapet dari mana coba gak ada yang bisa di agunin.. kecuali ya jual ginjal,sad,5
Gue nggak tau harus percaya atau engga.,confused,
"""Kenapa kalo gue nyari cewek cantik? Cewek2 jelek di sini tuh pada sirik banget ya? Nggak dipanggil tapi malah nyaut heran. Udah jelek nyolot lagi, makin jelek ntar""",anger,1
Sepertinya sudah jalan ku,netral,
Buat Cewe disana. maaf bukannya gak mau chat. jujur rindu sih. tapi lebih baik ungkapin rindunya lewat doa aja^^. siapa tau Allah jadi suka trus kita jadi .....,joy class,3
